date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2021-09-22;MG;Juramento;city;199;3;True;4345.0;3136801.0;4579.97699;0.0151;2691 º;669;0601;0808;617
2021-09-22;MG;Juruaia;city;1337;22;True;10681.0;3136900.0;12517.55454;0.0165;1217 º;723;0794;0860;553
2021-09-22;MG;Juvenília;city;495;6;True;5715.0;3136959.0;8661.41732;0.0121;4331 º;592;0535;0776;501
2021-09-22;MG;Ladainha;city;354;9;True;18193.0;3137007.0;1945.80333;0.0254;5306 º;541;0537;0754;391
2021-09-22;MG;Lagamar;city;440;14;True;7600.0;3137106.0;5789.47368;0.0318;1362 º;718;0692;0839;637
2021-09-22;MG;Lagoa da Prata;city;7999;162;True;52711.0;3137205.0;15175.20062;0.0203;965 º;732;0720;0832;655
2021-09-22;MG;Lagoa dos Patos;city;130;2;True;4082.0;3137304.0;3184.71338;0.0154;3407 º;634;0593;0773;556
2021-09-22;MG;Lagoa Dourada;city;983;14;True;13063.0;3137403.0;7525.07081;0.0142;2524 º;676;0672;0828;554
2021-09-22;MG;Lagoa Formosa;city;2170;64;True;18111.0;3137502.0;11981.6686;0.0295;1811 º;703;0717;0832;582
2021-09-22;MG;Lagoa Grande;city;846;30;True;9608.0;3137536.0;8805.16236;0.0355;2462 º;679;0678;0812;568
2021-09-22;MG;Lagoa Santa;city;5994;125;True;65657.0;3137601.0;9129.26268;0.0209;157 º;777;0790;0857;693
2021-09-22;MG;Lajinha;city;2595;41;True;19918.0;3137700.0;13028.41651;0.0158;2870 º;661;0659;0810;541
2021-09-22;MG;Lambari;city;1885;38;True;20907.0;3137809.0;9016.119;0.0202;1574 º;711;0693;0871;596
2021-09-22;MG;Lamim;city;156;3;True;3379.0;3137908.0;4616.75052;0.0192;3008 º;655;0623;0828;546
2021-09-22;MG;Laranjal;city;762;27;True;6833.0;3138005.0;11151.7635;0.0354;1486 º;714;0694;0857;613
2021-09-22;MG;Lassance;city;473;6;True;6503.0;3138104.0;7273.56605;0.0127;3501 º;629;0614;0795;511
2021-09-22;MG;Lavras;city;9077;171;True;104783.0;3138203.0;8662.66475;0.0188;113 º;782;0757;0880;719
2021-09-22;MG;Leandro Ferreira;city;316;8;True;3226.0;3138302.0;9795.41228;0.0253;1595 º;710;0707;0875;579
2021-09-22;MG;Leme do Prado;city;178;3;True;4920.0;3138351.0;3617.88618;0.0169;2663 º;670;0602;0779;640
2021-09-22;MG;Leopoldina;city;5938;163;True;52640.0;3138401.0;11280.39514;0.0275;1133 º;726;0696;0867;635
2021-09-22;MG;Liberdade;city;255;8;True;5031.0;3138500.0;5068.57484;0.0314;2621 º;672;0679;0834;537
2021-09-22;MG;Lima Duarte;city;890;48;True;16724.0;3138609.0;5321.69337;0.0539;1595 º;710;0705;0861;590
2021-09-22;MG;Limeira do Oeste;city;1285;36;True;7589.0;3138625.0;16932.40216;0.028;1595 º;710;0693;0834;620
2021-09-22;MG;Lontra;city;717;10;True;9714.0;3138658.0;7381.09944;0.0139;3186 º;646;0589;0794;577
2021-09-22;MG;Luisburgo;city;459;16;True;6258.0;3138674.0;7334.6117;0.0349;3957 º;608;0610;0809;455
2021-09-22;MG;Luislândia;city;228;2;True;6718.0;3138682.0;3393.86722;0.0088;3820 º;614;0568;0799;509
2021-09-22;MG;Luminárias;city;351;12;True;5438.0;3138708.0;6454.57889;0.0342;2481 º;678;0656;0821;578
2021-09-22;MG;Luz;city;2101;37;True;18257.0;3138807.0;11507.91477;0.0176;1191 º;724;0723;0833;630
2021-09-22;MG;Machacalis;city;717;12;True;7111.0;3138906.0;10082.97005;0.0167;3291 º;640;0607;0783;552
2021-09-22;MG;Machado;city;4646;97;True;42413.0;3139003.0;10954.18857;0.0209;1454 º;715;0719;0848;600
2021-09-22;MG;Madre de Deus de Minas;city;670;11;True;5109.0;3139102.0;13114.11235;0.0164;1934 º;699;0667;0856;598
2021-09-22;MG;Malacacheta;city;1480;27;True;18602.0;3139201.0;7956.13375;0.0182;3735 º;618;0609;0768;505
2021-09-22;MG;Mamonas;city;485;6;True;6554.0;3139250.0;7400.06103;0.0124;3735 º;618;0565;0779;537
2021-09-22;MG;Manga;city;1513;17;True;18226.0;3139300.0;8301.32777;0.0112;3254 º;642;0624;0799;530
2021-09-22;MG;Manhuaçu;city;7550;221;True;91169.0;3139409.0;8281.3237;0.0293;2199 º;689;0692;0839;563
2021-09-22;MG;Manhumirim;city;2243;44;True;22802.0;3139508.0;9836.85642;0.0196;1995 º;697;0679;0846;589
2021-09-22;MG;Mantena;city;3321;77;True;27647.0;3139607.0;12012.15322;0.0232;2545 º;675;0666;0803;575
2021-09-22;MG;Maravilhas;city;683;7;True;8046.0;3139706.0;8488.69003;0.0102;2621 º;672;0645;0845;558
2021-09-22;MG;Mar de Espanha;city;1377;36;True;12901.0;3139805.0;10673.59119;0.0261;2332 º;684;0694;0825;558
2021-09-22;MG;Maria da Fé;city;1306;41;True;14056.0;3139904.0;9291.40581;0.0314;1842 º;702;0646;0842;637
2021-09-22;MG;Mariana;city;10122;100;True;61288.0;3140001.0;16515.46795;0.0099;719 º;742;0705;0874;664
2021-09-22;MG;Marilac;city;299;10;True;4097.0;3140100.0;7298.02294;0.0334;3796 º;615;0609;0781;488
2021-09-22;MG;Mário Campos;city;1369;53;True;15619.0;3140159.0;8764.96575;0.0387;1934 º;699;0680;0833;604
2021-09-22;MG;Maripá de Minas;city;345;12;True;2987.0;3140209.0;11550.05022;0.0348;2439 º;680;0668;0847;555
2021-09-22;MG;Marliéria;city;397;17;True;4034.0;3140308.0;9841.34854;0.0428;2964 º;657;0629;0838;537
2021-09-22;MG;Marmelópolis;city;202;7;True;2728.0;3140407.0;7404.69208;0.0347;3115 º;650;0615;0806;553
2021-09-22;MG;Martinho Campos;city;1250;33;True;13443.0;3140506.0;9298.51968;0.0264;2691 º;669;0688;0844;515
2021-09-22;MG;Martins Soares;city;473;12;True;8531.0;3140530.0;5544.48482;0.0254;3393 º;635;0619;0809;512
2021-09-22;MG;Mata Verde;city;585;8;True;8644.0;3140555.0;6767.70014;0.0137;4614 º;581;0581;0749;450
2021-09-22;MG;Materlândia;city;225;1;True;4436.0;3140605.0;5072.13706;0.0044;4215 º;597;0557;0769;497
2021-09-22;MG;Mateus Leme;city;2705;87;True;31364.0;3140704.0;8624.53769;0.0322;1776 º;704;0688;0839;604
2021-09-22;MG;Mathias Lobato;city;328;12;True;3179.0;3171501.0;10317.70997;0.0366;3866 º;612;0596;0795;483
2021-09-22;MG;Matias Barbosa;city;1909;58;True;14548.0;3140803.0;13122.07864;0.0304;1301 º;720;0703;0862;616
2021-09-22;MG;Matias Cardoso;city;319;12;True;11260.0;3140852.0;2833.0373;0.0376;3771 º;616;0584;0799;501
2021-09-22;MG;Matipó;city;1432;35;True;19005.0;3140902.0;7534.85925;0.0244;3469 º;631;0630;0780;511
2021-09-22;MG;Mato Verde;city;1162;15;True;12412.0;3141009.0;9361.90783;0.0129;2846 º;662;0604;0789;610
2021-09-22;MG;Matozinhos;city;3861;106;True;38151.0;3141108.0;10120.31139;0.0275;993 º;731;0690;0864;654
2021-09-22;MG;Matutina;city;245;5;True;3741.0;3141207.0;6549.05106;0.0204;1696 º;707;0744;0859;552
2021-09-22;MG;Medeiros;city;266;1;True;3832.0;3141306.0;6941.54489;0.0038;1574 º;711;0722;0851;584
2021-09-22;MG;Medina;city;1213;26;True;20759.0;3141405.0;5843.24871;0.0214;3607 º;624;0624;0821;475
2021-09-22;MG;Mendes Pimentel;city;840;9;True;6446.0;3141504.0;13031.33726;0.0107;3561 º;626;0617;0768;518
2021-09-22;MG;Mercês;city;465;21;True;10758.0;3141603.0;4322.36475;0.0452;2802 º;664;0683;0831;515
2021-09-22;MG;Mesquita;city;427;6;True;5546.0;3141702.0;7699.2427;0.0141;2986 º;656;0638;0796;555
2021-09-22;MG;Minas Novas;city;870;25;True;31497.0;3141801.0;2762.16783;0.0287;3433 º;633;0600;0802;528
2021-09-22;MG;Minduri;city;190;8;True;3893.0;3141900.0;4880.55484;0.0421;2946 º;658;0631;0805;560
2021-09-22;MG;Mirabela;city;1023;19;True;13620.0;3142007.0;7511.01322;0.0186;2776 º;665;0596;0794;622
2021-09-22;MG;Miradouro;city;858;14;True;10787.0;3142106.0;7954.01873;0.0163;2828 º;663;0645;0827;546
2021-09-22;MG;Miraí;city;1828;18;True;15111.0;3142205.0;12097.14777;0.0098;2439 º;680;0663;0837;567
2021-09-22;MG;Miravânia;city;10;2;True;4914.0;3142254.0;203.5002;0.2;4309 º;593;0544;0781;492
2021-09-22;MG;Moeda;city;394;13;True;4934.0;3142304.0;7985.40738;0.033;3333 º;638;0657;0800;494
2021-09-22;MG;Moema;city;1016;12;True;7554.0;3142403.0;13449.82791;0.0118;1266 º;721;0703;0848;629
2021-09-22;MG;Monjolos;city;63;2;True;2202.0;3142502.0;2861.03542;0.0317;3115 º;650;0612;0819;548
2021-09-22;MG;Monsenhor Paulo;city;892;8;True;8727.0;3142601.0;10221.15274;0.009;1266 º;721;0682;0839;654
2021-09-22;MG;Montalvânia;city;1376;18;True;14747.0;3142700.0;9330.71133;0.0131;3847 º;613;0586;0799;492
2021-09-22;MG;Monte Alegre de Minas;city;1811;41;True;21236.0;3142809.0;8527.97137;0.0226;2573 º;674;0699;0848;516
2021-09-22;MG;Monte Azul;city;1734;31;True;20696.0;3142908.0;8378.43061;0.0179;2924 º;659;0611;0811;578
2021-09-22;MG;Monte Belo;city;1185;35;True;13152.0;3143005.0;9010.0365;0.0295;2224 º;688;0677;0847;567
2021-09-22;MG;Monte Carmelo;city;5068;172;True;47931.0;3143104.0;10573.53279;0.0339;1081 º;728;0716;0868;620
2021-09-22;MG;Monte Formoso;city;387;6;True;4923.0;3143153.0;7861.06033;0.0155;5306 º;541;0523;0765;396
2021-09-22;MG;Monte Santo de Minas;city;1571;53;True;21513.0;3143203.0;7302.56124;0.0337;1595 º;710;0689;0874;595
2021-09-22;MG;Montes Claros;city;42831;967;True;413487.0;3143302.0;10358.48769;0.0226;227 º;770;0707;0868;744
2021-09-22;MG;Monte Sião;city;2791;36;True;24029.0;3143401.0;11615.13172;0.0129;1191 º;724;0732;0878;590
2021-09-22;MG;Montezuma;city;575;5;True;8315.0;3143450.0;6915.21347;0.0087;4467 º;587;0587;0809;425
2021-09-22;MG;Morada Nova de Minas;city;628;12;True;8910.0;3143500.0;7048.26038;0.0191;2028 º;696;0688;0830;590
2021-09-22;MG;Morro da Garça;city;118;9;True;2437.0;3143609.0;4842.01888;0.0763;3156 º;648;0619;0816;538
2021-09-22;MG;Morro do Pilar;city;175;4;True;3153.0;3143708.0;5550.26958;0.0229;4215 º;597;0622;0809;422
2021-09-22;MG;Munhoz;city;608;14;True;5994.0;3143807.0;10143.47681;0.023;3172 º;647;0634;0821;520
2021-09-22;MG;Muriaé;city;11725;328;True;109392.0;3143906.0;10718.33406;0.028;920 º;734;0731;0853;634
2021-09-22;MG;Mutum;city;2153;37;True;26961.0;3144003.0;7985.60884;0.0172;3222 º;644;0635;0822;511
2021-09-22;MG;Muzambinho;city;1813;36;True;20545.0;3144102.0;8824.53152;0.0199;764 º;740;0723;0859;652
2021-09-22;MG;Nacip Raydan;city;251;7;True;3220.0;3144201.0;7795.03106;0.0279;4515 º;585;0640;0831;377
2021-09-22;MG;Nanuque;city;4462;127;True;40665.0;3144300.0;10972.58084;0.0285;1866 º;701;0666;0850;609
2021-09-22;MG;Naque;city;593;22;True;7051.0;3144359.0;8410.15459;0.0371;2545 º;675;0632;0822;592
2021-09-22;MG;Natalândia;city;287;6;True;3308.0;3144375.0;8675.93712;0.0209;2642 º;671;0641;0846;557
2021-09-22;MG;Natércia;city;442;8;True;4728.0;3144409.0;9348.56176;0.0181;2105 º;693;0677;0805;612
2021-09-22;MG;Nazareno;city;542;9;True;8660.0;3144508.0;6258.66051;0.0166;2182 º;690;0662;0830;597
2021-09-22;MG;Nepomuceno;city;2632;44;True;26826.0;3144607.0;9811.37702;0.0167;2738 º;667;0658;0822;549
2021-09-22;MG;Ninheira;city;468;7;True;10326.0;3144656.0;4532.24869;0.015;5116 º;556;0525;0784;418
2021-09-22;MG;Nova Belém;city;397;14;True;3128.0;3144672.0;12691.81586;0.0353;4331 º;592;0563;0768;481
2021-09-22;MG;Nova Era;city;2142;52;True;17551.0;3144706.0;12204.4328;0.0243;1638 º;709;0675;0825;639
2021-09-22;MG;Nova Lima;city;18203;227;True;96157.0;3144805.0;18930.49908;0.0125;17 º;813;0864;0885;704
2021-09-22;MG;Nova Módica;city;458;17;True;3573.0;3144904.0;12818.35992;0.0371;3487 º;630;0610;0779;527
2021-09-22;MG;Nova Ponte;city;1971;31;True;15800.0;3145000.0;12474.68354;0.0157;1866 º;701;0734;0835;562
2021-09-22;MG;Nova Porteirinha;city;593;8;True;7497.0;3145059.0;7909.8306;0.0135;3275 º;641;0584;0811;556
2021-09-22;MG;Nova Resende;city;1672;30;True;16832.0;3145109.0;9933.46008;0.0179;2642 º;671;0687;0839;525
2021-09-22;MG;Nova Serrana;city;6568;223;True;105520.0;3145208.0;6224.41243;0.034;1454 º;715;0709;0864;597
2021-09-22;MG;Nova União;city;331;8;True;5732.0;3136603.0;5774.59874;0.0242;2846 º;662;0624;0818;568
2021-09-22;MG;Novo Cruzeiro;city;1688;34;True;31335.0;3145307.0;5386.9475;0.0201;4827 º;571;0562;0797;415
2021-09-22;MG;Novo Oriente de Minas;city;590;17;True;10778.0;3145356.0;5474.11394;0.0288;5128 º;555;0568;0754;400
2021-09-22;MG;Novorizonte;city;236;4;True;5324.0;3145372.0;4432.75733;0.0169;3771 º;616;0582;0804;500
2021-09-22;MG;Olaria;city;60;2;True;1720.0;3145406.0;3488.37209;0.0333;3378 º;636;0638;0823;490
2021-09-22;MG;Olímpio Noronha;city;187;3;True;2809.0;3145505.0;6657.17337;0.016;2573 º;674;0656;0809;577
2021-09-22;MG;Oliveira;city;5565;78;True;41840.0;3145604.0;13300.66922;0.014;1934 º;699;0691;0842;587
2021-09-22;MG;Oliveira Fortes;city;109;2;True;2130.0;3145703.0;5117.37089;0.0183;3393 º;635;0616;0794;523
2021-09-22;MG;Onça de Pitangui;city;167;6;True;3152.0;3145802.0;5298.22335;0.0359;2828 º;663;0646;0806;559
2021-09-22;MG;Oratórios;city;339;13;True;4663.0;3145851.0;7269.99786;0.0383;3357 º;637;0627;0824;500
2021-09-22;MG;Orizânia;city;632;13;True;8079.0;3145877.0;7822.75034;0.0206;5002 º;562;0551;0778;414
2021-09-22;MG;Ouro Branco;city;4950;56;True;39867.0;3145901.0;12416.28414;0.0113;304 º;764;0753;0872;680
2021-09-22;MG;Ouro Fino;city;2963;74;True;33791.0;3146008.0;8768.60703;0.025;1244 º;722;0703;0861;622
2021-09-22;MG;Ouro Preto;city;6325;128;True;74558.0;3146107.0;8483.32842;0.0202;743 º;741;0721;0834;677
2021-09-22;MG;Ouro Verde de Minas;city;356;10;True;5914.0;3146206.0;6019.61447;0.0281;4255 º;595;0582;0789;459
2021-09-22;MG;Padre Carvalho;city;281;8;True;6423.0;3146255.0;4374.90269;0.0285;4167 º;599;0575;0795;471
2021-09-22;MG;Padre Paraíso;city;1117;26;True;20252.0;3146305.0;5515.50464;0.0233;4238 º;596;0556;0797;478
2021-09-22;MG;Paineiras;city;292;6;True;4462.0;3146404.0;6544.15061;0.0205;2691 º;669;0691;0824;526
2021-09-22;MG;Pains;city;1001;9;True;8296.0;3146503.0;12066.05593;0.009;1081 º;728;0717;0874;616
2021-09-22;MG;Pai Pedro;city;171;2;True;6094.0;3146552.0;2806.03873;0.0117;4395 º;590;0520;0760;520
2021-09-22;MG;Paiva;city;96;3;True;1523.0;3146602.0;6303.34865;0.0312;1301 º;720;0657;0845;672
2021-09-22;MG;Palma;city;494;14;True;6611.0;3146701.0;7472.39449;0.0283;1811 º;703;0663;0841;623
2021-09-22;MG;Palmópolis;city;403;11;True;5349.0;3146750.0;7534.11853;0.0273;4941 º;565;0559;0738;437
2021-09-22;MG;Papagaios;city;1978;22;True;15800.0;3146909.0;12518.98734;0.0111;2759 º;666;0650;0833;545
2021-09-22;MG;Paracatu;city;12738;255;True;93862.0;3147006.0;13570.98719;0.02;667 º;744;0704;0854;685
2021-09-22;MG;Pará de Minas;city;6514;262;True;94808.0;3147105.0;6870.72821;0.0402;1154 º;725;0715;0848;628
2021-09-22;MG;Paraguaçu;city;2207;48;True;21605.0;3147204.0;10215.22796;0.0217;1454 º;715;0690;0850;623
2021-09-22;MG;Paraisópolis;city;2019;58;True;21221.0;3147303.0;9514.1605;0.0287;1052 º;729;0692;0852;657
2021-09-22;MG;Paraopeba;city;2419;30;True;24700.0;3147402.0;9793.52227;0.0124;2078 º;694;0674;0793;625
2021-09-22;MG;Passabém;city;123;6;True;1633.0;3147501.0;7532.14942;0.0488;3254 º;642;0631;0787;533
2021-09-22;MG;Passa Quatro;city;1859;39;True;16393.0;3147600.0;11340.20619;0.021;1454 º;715;0683;0860;623
2021-09-22;MG;Passa Tempo;city;1026;7;True;8057.0;3147709.0;12734.26834;0.0068;2251 º;687;0676;0808;594
2021-09-22;MG;Passos;city;10987;312;True;115337.0;3147907.0;9525.99773;0.0284;440 º;756;0741;0886;658
2021-09-22;MG;Patis;city;297;0;True;6002.0;3147956.0;4948.35055;0.0;3820 º;614;0550;0787;534
2021-09-22;MG;Patos de Minas;city;17426;555;True;153585.0;3148004.0;11346.16011;0.0318;289 º;765;0749;0855;698
2021-09-22;MG;Patrocínio;city;9510;243;True;91449.0;3148103.0;10399.23892;0.0256;1052 º;729;0723;0852;628
2021-09-22;MG;Patrocínio do Muriaé;city;445;11;True;5715.0;3148202.0;7786.52668;0.0247;2386 º;682;0691;0796;576
2021-09-22;MG;Paula Cândido;city;506;6;True;9584.0;3148301.0;5279.63272;0.0119;3357 º;637;0632;0823;497
2021-09-22;MG;Paulistas;city;242;5;True;4812.0;3148400.0;5029.09393;0.0207;3587 º;625;0593;0791;521
2021-09-22;MG;Pavão;city;559;11;True;8419.0;3148509.0;6639.74344;0.0197;3534 º;627;0599;0813;507
2021-09-22;MG;Peçanha;city;864;22;True;17537.0;3148608.0;4926.72635;0.0255;3534 º;627;0630;0787;497
2021-09-22;MG;Pedra Azul;city;1616;43;True;24329.0;3148707.0;6642.27876;0.0266;3534 º;627;0596;0797;518
2021-09-22;MG;Pedra Bonita;city;420;8;True;7128.0;3148756.0;5892.25589;0.019;4786 º;573;0557;0740;457
2021-09-22;MG;Pedra do Anta;city;168;3;True;3005.0;3148806.0;5590.6822;0.0179;3607 º;624;0636;0821;466
2021-09-22;MG;Pedra do Indaiá;city;329;7;True;3974.0;3148905.0;8278.81228;0.0213;1665 º;708;0688;0843;611
2021-09-22;MG;Pedra Dourada;city;209;2;True;2532.0;3149002.0;8254.34439;0.0096;3008 º;655;0631;0827;539
2021-09-22;MG;Pedralva;city;524;14;True;11146.0;3149101.0;4701.23811;0.0267;2545 º;675;0677;0807;563
2021-09-22;MG;Pedras de Maria da Cruz;city;194;11;True;12212.0;3149150.0;1588.60138;0.0567;3820 º;614;0564;0787;521
2021-09-22;MG;Pedrinópolis;city;515;8;True;3643.0;3149200.0;14136.70052;0.0155;1052 º;729;0719;0855;631
2021-09-22;MG;Pedro Leopoldo;city;5763;200;True;64712.0;3149309.0;8905.61256;0.0347;420 º;757;0723;0856;700
2021-09-22;MG;Pedro Teixeira;city;25;0;True;1806.0;3149408.0;1384.27464;0.0;3357 º;637;0587;0794;555
2021-09-22;MG;Pequeri;city;225;6;True;3330.0;3149507.0;6756.75676;0.0267;2078 º;694;0692;0868;557
2021-09-22;MG;Pequi;city;354;9;True;4432.0;3149606.0;7987.36462;0.0254;2573 º;674;0672;0808;564
2021-09-22;MG;Perdigão;city;1186;14;True;11755.0;3149705.0;10089.32369;0.0118;1811 º;703;0711;0843;579
2021-09-22;MG;Perdizes;city;1807;26;True;16321.0;3149804.0;11071.62551;0.0144;1217 º;723;0752;0880;571
2021-09-22;MG;Perdões;city;2240;37;True;21485.0;3149903.0;10425.87852;0.0165;667 º;744;0710;0878;661
2021-09-22;MG;Periquito;city;624;24;True;6773.0;3149952.0;9213.05182;0.0385;3090 º;651;0593;0839;555
2021-09-22;MG;Pescador;city;502;6;True;4256.0;3150000.0;11795.11278;0.012;2986 º;656;0615;0831;552
2021-09-22;MG;Piau;city;152;12;True;2733.0;3150109.0;5561.65386;0.0789;3501 º;629;0647;0824;467
2021-09-22;MG;Piedade de Caratinga;city;745;24;True;8702.0;3150158.0;8561.25029;0.0322;3866 º;612;0621;0773;477
2021-09-22;MG;Piedade de Ponte Nova;city;220;9;True;4140.0;3150208.0;5314.00966;0.0409;3312 º;639;0616;0802;528
2021-09-22;MG;Piedade do Rio Grande;city;392;10;True;4466.0;3150307.0;8777.42947;0.0255;2481 º;678;0640;0820;593
2021-09-22;MG;Piedade dos Gerais;city;83;5;True;5009.0;3150406.0;1657.01737;0.0602;3561 º;626;0645;0840;453
2021-09-22;MG;Pimenta;city;885;20;True;8688.0;3150505.0;10186.46409;0.0226;2282 º;686;0697;0832;556
2021-09-22;MG;Pintópolis;city;161;4;True;7524.0;3150570.0;2139.81925;0.0248;4284 º;594;0560;0799;469
2021-09-22;MG;Piracema;city;117;15;True;6398.0;3150604.0;1828.69647;0.1282;3186 º;646;0646;0809;515
2021-09-22;MG;Pirajuba;city;735;27;True;6348.0;3150703.0;11578.44991;0.0367;1217 º;723;0748;0858;588
2021-09-22;MG;Piranga;city;611;35;True;17634.0;3150802.0;3464.89736;0.0573;4144 º;600;0585;0799;461
2021-09-22;MG;Piranguçu;city;504;15;True;5488.0;3150901.0;9183.67347;0.0298;2309 º;685;0666;0806;599
2021-09-22;MG;Piranguinho;city;1005;48;True;8640.0;3151008.0;11631.94444;0.0478;1398 º;717;0672;0841;651
2021-09-22;MG;Pirapetinga;city;2477;32;True;10772.0;3151107.0;22994.80134;0.0129;1638 º;709;0680;0841;624
2021-09-22;MG;Pirapora;city;6444;92;True;56640.0;3151206.0;11377.11864;0.0143;993 º;731;0693;0828;680
2021-09-22;MG;Piraúba;city;1616;25;True;10759.0;3151305.0;15019.98327;0.0155;2332 º;684;0673;0843;564
2021-09-22;MG;Pitangui;city;2383;98;True;28215.0;3151404.0;8445.86213;0.0411;1154 º;725;0711;0870;617
2021-09-22;MG;Piumhi;city;5425;105;True;34918.0;3151503.0;15536.39956;0.0194;850 º;737;0729;0878;625
2021-09-22;MG;Planura;city;1912;48;True;12292.0;3151602.0;15554.83241;0.0251;1546 º;712;0711;0852;597
2021-09-22;MG;Poço Fundo;city;1683;11;True;16846.0;3151701.0;9990.5022;0.0065;2161 º;691;0705;0866;541
2021-09-22;MG;Poços de Caldas;city;14356;497;True;168641.0;3151800.0;8512.75787;0.0346;141 º;779;0768;0872;706
2021-09-22;MG;Pocrane;city;793;8;True;8359.0;3151909.0;9486.78072;0.0101;3561 º;626;0614;0799;500
2021-09-22;MG;Pompéu;city;3543;52;True;32035.0;3152006.0;11059.77837;0.0147;2199 º;689;0694;0834;564
2021-09-22;MG;Ponte Nova;city;6671;205;True;59875.0;3152105.0;11141.54489;0.0307;1398 º;717;0714;0848;608
2021-09-22;MG;Ponto Chique;city;337;13;True;4283.0;3152131.0;7868.3166;0.0386;3999 º;606;0565;0797;493
2021-09-22;MG;Ponto dos Volantes;city;520;21;True;12179.0;3152170.0;4269.64447;0.0404;4255 º;595;0564;0781;478
2021-09-22;MG;Porteirinha;city;2916;62;True;37864.0;3152204.0;7701.24657;0.0213;3090 º;651;0593;0796;585
2021-09-22;MG;Porto Firme;city;798;15;True;11348.0;3152303.0;7032.07614;0.0188;3407 º;634;0615;0804;516
2021-09-22;MG;Poté;city;1083;19;True;16616.0;3152402.0;6517.81416;0.0175;3607 º;624;0584;0809;515
2021-09-22;MG;Pouso Alegre;city;24381;456;True;152549.0;3152501.0;15982.40565;0.0187;185 º;774;0755;0872;704
2021-09-22;MG;Pouso Alto;city;918;26;True;5900.0;3152600.0;15559.32203;0.0283;1595 º;710;0736;0847;573
2021-09-22;MG;Prados;city;795;19;True;9080.0;3152709.0;8755.50661;0.0239;2199 º;689;0660;0865;574
2021-09-22;MG;Prata;city;3314;109;True;28017.0;3152808.0;11828.53268;0.0329;2059 º;695;0736;0852;536
2021-09-22;MG;Pratápolis;city;653;25;True;8566.0;3152907.0;7623.16134;0.0383;1052 º;729;0703;0862;639
2021-09-22;MG;Pratinha;city;293;3;True;3631.0;3153004.0;8069.40237;0.0102;1266 º;721;0710;0871;607
2021-09-22;MG;Presidente Bernardes;city;282;8;True;5341.0;3153103.0;5279.91013;0.0284;3448 º;632;0603;0804;521
2021-09-22;MG;Presidente Juscelino;city;153;5;True;3606.0;3153202.0;4242.92845;0.0327;3820 º;614;0603;0796;483
2021-09-22;MG;Presidente Kubitschek;city;212;6;True;3001.0;3153301.0;7064.3119;0.0283;4255 º;595;0573;0787;468
2021-09-22;MG;Presidente Olegário;city;1096;33;True;19627.0;3153400.0;5584.14429;0.0301;1866 º;701;0679;0831;611
2021-09-22;MG;Prudente de Morais;city;615;22;True;10834.0;3153608.0;5676.57375;0.0358;2182 º;690;0658;0795;629
2021-09-22;MG;Quartel Geral;city;170;2;True;3584.0;3153707.0;4743.30357;0.0118;2359 º;683;0677;0846;557
2021-09-22;MG;Queluzito;city;115;5;True;1943.0;3153806.0;5918.68245;0.0435;2386 º;682;0669;0823;575
2021-09-22;MG;Raposos;city;2021;43;True;16429.0;3153905.0;12301.41822;0.0213;1021 º;730;0706;0832;661
2021-09-22;MG;Raul Soares;city;2549;59;True;23711.0;3154002.0;10750.28468;0.0231;3008 º;655;0658;0823;520
2021-09-22;MG;Recreio;city;776;18;True;10520.0;3154101.0;7376.42586;0.0232;2134 º;692;0668;0841;589
2021-09-22;MG;Reduto;city;433;11;True;7201.0;3154150.0;6013.05374;0.0254;3501 º;629;0647;0801;480
2021-09-22;MG;Resende Costa;city;670;22;True;11540.0;3154200.0;5805.89255;0.0328;2309 º;685;0689;0823;568
2021-09-22;MG;Resplendor;city;2129;47;True;17396.0;3154309.0;12238.44562;0.0221;2663 º;670;0666;0833;543
2021-09-22;MG;Ressaquinha;city;323;11;True;4817.0;3154408.0;6705.41831;0.0341;2359 º;683;0638;0834;599
2021-09-22;MG;Riachinho;city;569;11;True;8134.0;3154457.0;6995.32825;0.0193;3448 º;632;0577;0795;551
2021-09-22;MG;Riacho dos Machados;city;579;8;True;9476.0;3154507.0;6110.17307;0.0138;3534 º;627;0557;0808;547
2021-09-22;MG;Ribeirão das Neves;city;19562;808;True;338197.0;3154606.0;5784.2027;0.0413;2332 º;684;0658;0822;591
2021-09-22;MG;Ribeirão Vermelho;city;400;10;True;4047.0;3154705.0;9883.86459;0.025;850 º;737;0699;0850;675
2021-09-22;MG;Rio Acima;city;1017;33;True;10420.0;3154804.0;9760.07678;0.0324;2598 º;673;0689;0870;508
2021-09-22;MG;Rio Casca;city;1094;42;True;13473.0;3154903.0;8119.94359;0.0384;3115 º;650;0651;0813;519
2021-09-22;MG;Rio Doce;city;286;10;True;2620.0;3155009.0;10916.03053;0.035;2802 º;664;0644;0801;567
2021-09-22;MG;Rio do Prado;city;389;7;True;5133.0;3155108.0;7578.41418;0.018;4029 º;605;0573;0807;479
2021-09-22;MG;Rio Espera;city;343;10;True;5402.0;3155207.0;6349.50019;0.0292;4101 º;602;0575;0801;474
2021-09-22;MG;Rio Manso;city;515;11;True;5879.0;3155306.0;8759.9932;0.0214;3156 º;648;0676;0802;501
